name,ingredients,name_id
로아40 옐로우,배,S_109
징기스칸,레드와인,S_110
추사40,사과증류원액,S_111
추사40,정제수,S_111
The 찾을수록,사과와인,S_112
The 찾을수록,정제수,S_112
The 찾을수록,정제주정,S_112
The 찾을수록,농축액,S_112
세우리,산양삼,S_113
세우리,하수오,S_113
세우리,구기자,S_113
세우리,쌀,S_113
고운달 오크,오미자,S_114
고운달 백자,오미자,S_115
문경바람 오크,사과,S_116
한비 쌀소주,쌀,S_117
한비 쌀소주,누룩,S_117
한비 쌀소주,정제수,S_117
한비 오가피술,쌀,S_118
한비 오가피술,누룩,S_118
한비 오가피술,가시오가피,S_118
한비 오가피술,뿌리,S_118
한비 오가피술,정제수,S_118
계룡산 산삼주 금수강산 40%,산양산삼,S_119
계룡산 산삼주 금수강산 40%,정제수,S_119
계룡산 산삼주 금수강산 40%,주정,S_119
계룡산 산삼주 금수강산 21%,산양산삼,S_120
계룡산 산삼주 금수강산 21%,정제수,S_120
계룡산 산삼주 금수강산 21%,주정,S_120
화주,쌀,S_121
화주,홍삼농축액,S_121
화주,정제수,S_121
강소주,쌀,S_122
강소주,정제수,S_122
왕율주,쌀,S_123
왕율주,밤,S_123
왕율주,누룩,S_123
왕율주,정제수,S_123
한주,쌀,S_124
한주,밀누룩,S_124
한주,정제수,S_124
천비향 화주,쌀,S_125
천비향 화주,누룩,S_125
이도 22,쌀,S_126
려,쌀증류소주원액,S_127
려,정제수,S_127
려,고구마증류소주원액,S_127
대잎술,쌀,S_128
대잎술,누룩,S_128
대잎술,댓잎,S_128
대잎술,솔잎,S_128
대잎술,진피,S_128
대잎술,갈근,S_128
대잎술,오미자,S_128
대잎술,구기자,S_128
대잎술,죽력,S_128
명품홍주,쌀,S_129
명품홍주,지초,S_129
느린마을 증류주,쌀,S_130
원매,매실원주액,S_131
원매,매실청,S_131
원매,꿀,S_131
원매,카라멜,S_131
원매,효소처리스테비아,S_131
원매,정제수,S_131
삼해소주,멥쌀,S_132
삼해소주,찹쌀,S_132
삼해소주,누룩,S_132
신례명주,감귤,S_133
신례명주,감귤,S_133
신례명주,감귤,S_133
신례명주,증류주,S_133
오디아락40,오디증류주원액,S_134
복분자아락40,복분자증류원액,S_135
복분자아락40,정제수,S_135
로아40 레드,사과소주원액,S_136
명랑 스컬,매실증류주원액,S_137
명랑 스컬,벌꿀,S_137
명랑 스컬,포도당,S_137
명랑 스컬,노간주나무열매,S_137
명랑 스컬,정제수,S_137
소여강,쌀,S_138
소여강,누룩,S_138
소여강,물,S_138
혼,문경사과,S_139
해방주,해방풍연한잎,S_140
풍정사계 동(冬),찹쌀,S_141
풍정사계 동(冬),향온곡,S_141
커피냑,커피생두,S_142
커피냑,백설탕,S_142
커피냑,효모,S_142
커피냑,정제수,S_142
메밀이슬,메밀,S_143
메밀이슬,입국,S_143
메밀이슬,효모,S_143
메밀이슬,정제수,S_143
커피와인 톡시,커피생두,S_144
커피와인 톡시,발효액,S_144
키위술,그린키위,S_145
키위술,골드키위,S_145
제주낭만,쌀,S_146
제주낭만,백도라지,S_146
토끼 소주,정제수,S_147
토끼 소주,찹쌀,S_147
토끼 소주,누룩,S_147
토끼 소주,효모,S_147
토끼 소주,효소제,S_147
부자진 배치#0001,캐모마일,S_148
부자진 배치#0001,라벤더,S_148
부자진 배치#0001,레몬,S_148
부자진 배치#0001,베버나,S_148
부자진 배치#0001,노간주나무,S_148
부자진 배치#0001,열매,S_148
부자진 배치#0001,한라봉,S_148
부자진 배치#0001,헛개나무,S_148
부자진 배치#0001,솔잎,S_148
부자진 배치#0001,쑥,S_148
진맥 소주,통밀,S_149
진맥 소주,소주원액,S_149
예천주복 만월40,복분자증류원액,S_150
예천주복 만월40,복분자과즙,S_150
예천주복 만월40,정제수,S_150
느린마을소주21,쌀,S_151
느린마을소주21,정제수,S_151
느린마을소주21,입국,S_151
느린마을소주21,조효소제,S_151
느린마을소주21,건조효모,S_151
대장부23,정제수,S_152
대장부23,쌀,S_152
대장부23,효모,S_152
대장부23,종국,S_152
대장부23,보리,S_152
백제한산군주,찹쌀,S_153
백제한산군주,물,S_153
백제한산군주,멥쌀,S_153
백제한산군주,주정,S_153
백제한산군주,효모,S_153
백제한산군주,홍고추,S_153
백제한산군주,구절초,S_153
백제한산군주,과당,S_153
백제한산군주,소금,S_153
백제한산군주,스테비아,S_153
이상헌 소주,증류소주원액,S_154
도원결의,정제수,S_155
도원결의,쌀,S_155
도원결의,복숭아,S_155
도원결의,조효소제,S_155
도원결의,효모,S_155
도원결의,정제효소제,S_155
도원결의,효소처리스테비아,S_155
도원결의,복숭아향,S_155
수성 프리미엄 백주43,수수,S_156
수성 프리미엄 백주43,정제수,S_156
모월 인,쌀,S_157
모월 인,정제수,S_157
모월 인,밀누룩,S_157
감아락 25,쌀,S_158
감아락 25,감증류원액,S_158
감이슬,감,S_159
겨울소주 25,쌀,S_160
겨울소주 25,증류원액,S_160
겨울소주 25,효모,S_160
겨울소주 25,효소,S_160
겨울소주 25,정제수,S_160
귀감,감귤과즙,S_161
귀감,백설탕,S_161
귀감,액상효모,S_161
느낌 19.8,백미,S_162
느낌 19.8,누룩,S_162
느낌 19.8,효모,S_162
느낌 19.8,정제수,S_162
느낌 30,백미,S_163
느낌 30,누룩,S_163
느낌 30,효모,S_163
느낌 30,정제수,S_163
담양 죽력고,정제수,S_164
담양 죽력고,쌀,S_164
담양 죽력고,누룩,S_164
담양 죽력고,죽력,S_164
담양 죽력고,계피,S_164
담양 죽력고,석창포,S_164
담양 죽력고,생강,S_164
담양 죽력고,효모,S_164
독산 53,쌀,S_165
독산 53,누룩,S_165
독산 53,효모,S_165
독산 53,정제수,S_165
두리향,찹쌀,S_166
두리향,누룩,S_166
두리향,정제수,S_166
마주 소곡화주,찹쌀,S_167
마주 소곡화주,백미,S_167
마주 소곡화주,모싯잎,S_167
마주 소곡화주,우리밀,S_167
마주 소곡화주,누룩,S_167
마주 소곡화주,정제수,S_167
마주 소곡화주,효모,S_167
막시모 40,오미자,S_168
막시모 40,증류원액,S_168
막시모 40,오미자,S_168
막시모 40,원액,S_168
막시모 40,정제수,S_168
메밀로,쌀,S_169
메밀로,메밀,S_169
메밀로,누룩,S_169
메밀로,정제수,S_169
명인 안동소주 양반탈,쌀,S_170
명인 안동소주 양반탈,누룩,S_170
명인 안동소주 양반탈,정제수,S_170
배도가 로아 40도 옐로우,쌀,S_171
배도가 로아 40도 옐로우,배,S_171
민속주 안동소주,쌀,S_172
민속주 안동소주,누룩,S_172
민속주 안동소주,정제수,S_172
문경바람 백자 40,사과,S_173
문경바람 백자 25,사과,S_174
병영소주,정제수,S_175
병영소주,보리증류식 소주원액,S_175
샤토미소 영동,포도,S_176
안동소주 일품 21도,쌀,S_177
안동소주 일품 21도,입국,S_177
안동소주 일품 40도 골드,쌀,S_178
안동소주 일품 40도 골드,입국,S_178
안동소주 일품 17도,쌀,S_179
안동소주 일품 17도,입국,S_179
부자진 오미자 진,솔잎,S_180
부자진 오미자 진,쑥,S_180
부자진 오미자 진,헛개,S_180
부자진 오미자 진,한라봉,S_180
부자진 오미자 진,오미자,S_180
연천 우주,쌀,S_181
연천 우주,누룩,S_181
연천 우주,효모,S_181
연천 우주,효소,S_181
연천 우주,연천율무,S_181
연천 우주,정제수,S_181
주향담을,쌀,S_182
주향담을,국,S_182
주향담을,효모,S_182
주향담을,정제수,S_182
주향아라,쌀,S_183
주향아라,국,S_183
주향아라,효모,S_183
주향아라,정제수,S_183
한산예담은 한산소곡화주,찹쌀,S_184
한산예담은 한산소곡화주,멥쌀,S_184
한산예담은 한산소곡화주,누룩,S_184
한산예담은 한산소곡화주,대두,S_184
한산예담은 한산소곡화주,구절초,S_184
예천주 사월24,오미자증류원액,S_185
예천주 사월24,건오미자추출액,S_185
예천주 사월24,정제수,S_185
예천주 사월365,오미자증류원액,S_186
예천주 사월365,건오미자추출액,S_186
예천주 사월365,정제수,S_186
예천주복 만월24,복분자증류원액,S_187
예천주복 만월24,복분자과즙,S_187
예천주복 만월24,정제수,S_187
밤빛머루,무주,S_188
밤빛머루,머루,S_188
추사47,사과,S_189
추사47,사과,S_189
추사47,효모,S_189
한산 소곡화주,찹쌀,S_190
한산 소곡화주,멥쌀,S_190
한산 소곡화주,누룩,S_190
유기농 이도 42,유기농쌀,S_191
유기농 이도 42,정제수,S_191
유기농 이도 42,증류원액,S_191
유기농 이도 42,국,S_191
유기농 이도 42,조제종국,S_191
유기농 이도 42,효모,S_191
블링블링 바다별,정제수,O_001
블링블링 바다별,사과,O_001
블링블링 바다별,증류원액,O_001
블링블링 바다별,정백당,O_001
블링블링 바다별,효소처리스테비아,O_001
블링블링 바다별,사과향,O_001
진도대복홍주 진 22호,검정찹쌀,O_002
진도대복홍주 진 22호,지초,O_002
고도리술,쌀,O_003
고도리술,차조,O_003
고도리술,입국,O_003
고도리술,누룩,O_003
고도리술,효모,O_003
고도리술,효소,O_003
고도리술,정제수,O_003
고도리술,스테비올,O_003
이강주,쌀,O_004
이강주,소맥분,O_004
이강주,정맥,O_004
이강주,배,O_004
이강주,생강,O_004
이강주,계피,O_004
이강주,울금,O_004
이강주,꿀,O_004
북한강25,쌀,O_005
북한강25,누룩,O_005
북한강25,효모,O_005
북한강25,정제수,O_005
북한강25,밀,O_005
청혼 레드25,쌀,O_006
청혼 레드25,쌀,O_006
청혼 레드25,밀누룩,O_006
청혼 레드25,국,O_006
청혼 레드25,효모,O_006
독산 30,정제수,O_007
독산 30,쌀,O_007
독산 30,누룩,O_007
독산 30,정제효소제,O_007
독산 30,효모,O_007
일오백블루,찹쌀,O_008
일오백블루,백미,O_008
일오백블루,누룩,O_008
일오백블루,정제수,O_008
일오백블루,꿀,O_008
일오백블루,들국화,O_008
일오백블루,생지황,O_008
일오백블루,메주콩,O_008
일오백블루,생강,O_008
일오백블루,홍고추,O_008
일오백골드,찹쌀,O_009
일오백골드,백미,O_009
일오백골드,누룩,O_009
일오백골드,정제수,O_009
일오백골드,꿀,O_009
일오백골드,들국화,O_009
일오백골드,생지황,O_009
일오백골드,메주콩,O_009
일오백골드,홍고추,O_009
여유25,증류원액,O_010
여유25,정제수,O_010
밀담40,단수수증류원액,O_011
밀담40,정제수,O_011
행복한 상상 쵸코맛,정제수,O_012
행복한 상상 쵸코맛,정수,O_012
행복한 상상 쵸코맛,사과,O_012
행복한 상상 쵸코맛,복숭아,O_012
행복한 상상 쵸코맛,포도과육,O_012
행복한 상상 쵸코맛,카카오,O_012
뱁새,쌀,O_013
뱁새,찹쌀,O_013
뱁새,모싯잎,O_013
뱁새,생강,O_013
뱁새,구절초,O_013
인어교주해적술,정제수,O_014
인어교주해적술,증류원액,O_014
인어교주해적술,포도당,O_014
인어교주해적술,포도과육,O_014
인어교주해적술,효소처리스테비아,O_014
인어교주해적술,포도향,O_014
볼빨간미자,정제수,O_015
볼빨간미자,주정,O_015
볼빨간미자,정백당,O_015
볼빨간미자,오미자,O_015
배도가 심플리 애플,정제수,O_016
배도가 심플리 애플,사과즙,O_016
배도가 심플리 애플,쌀,O_016
배도가 심플리 애플,벌꿀,O_016
배도가 심플리 애플,국,O_016
배도가 심플리 애플,효모,O_016
배도가 심플리 애플,비타민,O_016
배도가 심플리 애플,밀,O_016
자연송이주,자연송이버섯,O_017
진도홍주 루비콘,쌀,O_018
진도홍주 루비콘,누룩,O_018
진도홍주 루비콘,지초,O_018
진도홍주 루비콘,정제수,O_018
모리,정제수,O_019
모리,보리증류원액,O_019
장수홍삼주,인삼,O_020
원매 프리미엄,황매실,O_021
오매락퍽,배증류원액,O_022
산삼가득 명술,주정,O_023
산삼가득 명술,산양산삼,O_023
매실원주 허니,황매,O_024
매실원주 허니,청매,O_024
담솔,백미,O_025
담솔,솔잎,O_025
담솔,송순,O_025
"진도홍주 아라리35%, 루비콘40%",쌀,O_026
"진도홍주 아라리35%, 루비콘40%",지초,O_026
송화백일주,송화,O_027
송화백일주,솔잎,O_027
송화백일주,산수유,O_027
송화백일주,오미자,O_027
송화백일주,구기자,O_027
한비오가피술골드,쌀,O_028
한비오가피술골드,오가피,O_028
불소곡주,찹쌀,O_029
불소곡주,멥쌀,O_029
라이코펜 토마토와인,토마토,O_030
나 와인,찹쌀,O_031
SSOA-포도,포도,O_032
이담,쌀,O_033
이담,배,O_033
매실탁테일,백미,O_034
매실탁테일,매실천연과즙,O_034
주몽복분자주,쌀,O_035
주몽복분자주,복분자,O_035
백운복분자주,쌀,O_036
백운복분자주,복분자,O_036
산내울 오미자주,오미자,O_037
산내울 오미자주,설탕,O_037
산내울 오미자주,주정,O_037
산내울 오미자주,정제수,O_037
산내울 오미자주,과당,O_037
제주감귤주 귤로만,감귤원액,O_038
매아랑,매실,O_039
과하주23,쌀,O_040
애피소드호프,사과과즙,O_041
애피소드호프,보리,O_041
애피소드호프,쌀,O_041
애피소드호프,홉,O_041
한비 동충하초술,쌀,O_042
한비 동충하초술,누룩,O_042
한비 동충하초술,가시오가피,O_042
한비 동충하초술,뿌리,O_042
한비 동충하초술,동충하초,O_042
한비 동충하초술,정제수,O_042
한비 무병장수술,쌀,O_043
한비 무병장수술,흑삼,O_043
한비 무병장수술,인삼,O_043
한비 무병장수술,오가피,O_043
한비 무병장수술,오미자,O_043
한비 무병장수술,구기자,O_043
한비 무병장수술,복분자,O_043
한비 무병장수술,차전자,O_043
한비 무병장수술,토사자,O_043
한비 무병장수술,산수유,O_043
진쾌남,쌀,O_044
진쾌남,밤,O_044
진쾌남,누룩,O_044
진쾌남,구기자,O_044
진쾌남,오미자,O_044
진쾌남,산수유,O_044
진쾌남,오가피,O_044
진쾌남,동충하초,O_044
진쾌남,정제수,O_044
호담 300ml,산양산삼,O_045
호담 300ml,정제수,O_045
호담 300ml,주정,O_045
술샘16,쌀,O_046
술샘16,오미자,O_046
술샘16,주정,O_046
술샘16,정백당,O_046
술샘19,주정,O_047
술샘19,증류식소주,O_047
술샘19,정백당,O_047
술샘19,생강,O_047
술샘19,강황,O_047
한비 유자술,쌀,O_048
한비 유자술,유자,O_048
공주알밤 왕밤주,공주밤,O_049
공주알밤 왕밤주,백미,O_049
공주알밤 왕밤주,아스파탐,O_049
허니비,벌꿀,O_050
허니문,벌꿀,O_051
티나(TINA),딸기,O_052
홍삼명주,홍삼,O_053
아이엠더문,쌀증류식소주원액,O_054
아이엠더문,주정,O_054
아이엠더문,정제수,O_054
아이엠더문,과실농축액,O_054
꿀샘 16,정제수,O_055
꿀샘 16,주정,O_055
꿀샘 16,설탕,O_055
꿀샘 16,천연꿀,O_055
꿀샘 16,생강,O_055
금과 명주,사과증류주,O_056
금과 명주,고과당,O_056
금과 명주,사과향,O_056
금과 명주,카라멜,O_056
제주몬순커피주,정제수,O_057
제주몬순커피주,설탕,O_057
제주몬순커피주,커피생두,O_057
제주몬순커피주,효모,O_057
괴산 세종 찰옥수수 전통주,정제수,O_058
괴산 세종 찰옥수수 전통주,백미,O_058
괴산 세종 찰옥수수 전통주,국,O_058
괴산 세종 찰옥수수 전통주,옥수수분,O_058
괴산 세종 찰옥수수 전통주,전분당,O_058
괴산 세종 찰옥수수 전통주,조제종국,O_058
괴산 세종 찰옥수수 전통주,효모,O_058
괴산 세종 찰옥수수 전통주,조효소제,O_058
괴산 세종 찰옥수수 전통주,치자색소,O_058
괴산 세종 찰옥수수 전통주,아스파탐,O_058
괴산 세종 찰옥수수 전통주,허브후레바,O_058
괴산 세종 찰옥수수 전통주,누룽지향,O_058
"동백꽃, 제주",동백꽃잎,O_059
"동백꽃, 제주",정제수,O_059
"동백꽃, 제주",포도당,O_059
"동백꽃, 제주",효모,O_059
경기전,보리,O_060
경기전,맥아,O_060
경기전,호프펠렛,O_060
경기전,효모,O_060
경기전,정제효소제,O_060
경기전,정제수,O_060
녹고의 눈물,섬오가피,O_061
녹천 소곡화주 480ml,찹쌀,O_062
녹천 소곡화주 480ml,누룩,O_062
녹천 소곡화주 480ml,백미,O_062
녹천 소곡화주 480ml,정제수,O_062
녹천 소곡화주 500ml,찹쌀,O_063
녹천 소곡화주 500ml,누룩,O_063
녹천 소곡화주 500ml,백미,O_063
녹천 소곡화주 500ml,정제수,O_063
동강더덕주,더덕,O_064
동강더덕주,대추구기자,O_064
동강더덕주,감초,O_064
동강더덕주,원지,O_064
르깔롱,정제수,O_065
르깔롱,주정,O_065
르깔롱,고과당,O_065
르깔롱,죽력,O_065
르깔롱,메론후레바,O_065
르깔롱,레이지라임,O_065
르깔롱,코코넛향,O_065
메로니아,쌀,O_066
메로니아,국,O_066
메로니아,효모,O_066
메로니아,멜론향,O_066
메로니아,물엿,O_066
백운 복분자 와인,쌀,O_067
백운 복분자 와인,복분자과즙,O_067
바나나 주,쌀,O_068
바나나 주,국,O_068
바나나 주,정제수,O_068
바나나 주,바나나,O_068
바나나 주,농축액,O_068
바나나 주,조제종국,O_068
바나나 주,효모,O_068
바나나 주,물엿,O_068
산내울 복분자주,복분자,O_069
산내울 복분자주,설탕,O_069
산내울 복분자주,주정,O_069
산내울 복분자주,정제수,O_069
산내울 복분자주,과당,O_069
산내울 사과애주,사과,O_070
산내울 사과애주,설탕,O_070
산내울 사과애주,주정,O_070
산내울 사과애주,정제수,O_070
산내울 사과애주,과당,O_070
서울의 밤,매실증류주원액,O_071
서울의 밤,벌꿀,O_071
서울의 밤,포도당,O_071
서울의 밤,노간주나무열매,O_071
서울의 밤,정제수,O_071
설궁,송이버섯,O_072
설궁,산양산삼,O_072
어우야,야관문,O_073
어우야,정제수,O_073
어우야,포도당,O_073
어우야,효모,O_073
오목대,보리,O_074
오목대,맥아,O_074
오목대,호프펠렛,O_074
오목대,효모,O_074
오목대,정제효소제,O_074
오목대,정제수,O_074
원매,매실원주액,O_075
원매,매실청,O_075
원매,꿀,O_075
원매,카라멜,O_075
원매,효소처리스테비아,O_075
원매,정제수,O_075
우도 땅콩 전통주,정제수,O_076
우도 땅콩 전통주,전분당,O_076
우도 땅콩 전통주,백미,O_076
우도 땅콩 전통주,국,O_076
우도 땅콩 전통주,땅콩분,O_076
우도 땅콩 전통주,효모,O_076
필,고구마증류원액,O_077
필,정제수,O_077
